cycle,cycle_dir,analyte_id,analyte_column,sex,age_group,race_ethnicity,n_unweighted,n_weighted,pct_below_lod,weighted,weight_column,p5,p10,p25,p50,p75,p90,p95
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,hispanic,220,21797029.808530003,0.8818181818181818,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,nh_asian,120,6502862.920532,0.8833333333333333,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,nh_black,211,13013335.232664,0.9241706161137441,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.07,0.1
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,nh_white,351,77172834.85527799,0.8831908831908832,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.2
J,2017_2018,sb_pfoa,LBXBFOA,male,all_ages,other,50,4743545.878931,0.82,True,WTSB2YR,0.07,0.07,0.07,0.07,0.07,0.1,0.1
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,all,313,28969188.891374998,0.0,True,WTSB2YR,0.3,0.4,0.5,0.7,1.0513928465167792,1.7,2.0251660915169225
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,hispanic,93,7215668.524125,0.0,True,WTSB2YR,0.3,0.4,0.4,0.5683573472241215,0.8,1.2605903107513434,1.655638876553274
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,nh_asian,40,1549126.7263850002,0.0,True,WTSB2YR,0.3,0.3,0.4,0.5,0.7,1.711875166498006,2.2470783263208713
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,nh_black,63,3848870.3637589994,0.0,True,WTSB2YR,0.3,0.3,0.4,0.5,0.7,1.044520443960129,2.0
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,nh_white,93,15047017.781746998,0.0,True,WTSB2YR,0.2970357035150441,0.4,0.6,0.8,1.2,1.9270848803335787,2.3086839153464425
J,2017_2018,sm_pfos,LBXMFOS,all,12-19,other,24,1308505.4953589998,0.0,True,WTSB2YR,0.4,0.4,0.4,0.6063186231011838,0.9242136568165145,1.4120232190803959,1.5
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,all,499,81661620.780698,0.006012024048096192,True,WTSB2YR,0.20960178554104544,0.3,0.6,0.9,1.5,2.3,3.015993996530435
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,hispanic,130,17568654.103227,0.007692307692307693,True,WTSB2YR,0.2,0.3,0.4,0.8,1.171655127050279,1.8854965021747605,2.291242988551257
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,nh_asian,69,5551348.359650001,0.0,True,WTSB2YR,0.2,0.3,0.4804224628835181,0.9,1.4712206422611975,2.6881701647439082,3.3207860342759767
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,nh_black,113,10020309.690137,0.017699115044247787,True,WTSB2YR,0.16468764429232816,0.3,0.5,0.7,1.4,1.9723489582932876,2.5465875594291587
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,nh_white,163,44445906.33185,0.0,True,WTSB2YR,0.3,0.5,0.7,1.0,1.7962691712443957,2.3,3.260255790484791
J,2017_2018,sm_pfos,LBXMFOS,all,20-39,other,24,4075402.2958339998,0.0,True,WTSB2YR,0.2,0.2,0.5403930450515085,0.8,1.4631746364985083,1.7617636365728238,3.426988402687311
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,all,513,79211749.76572399,0.011695906432748537,True,WTSB2YR,0.33334312246665004,0.5,0.8,1.4,2.3,3.3812153345935205,3.8
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,hispanic,118,12688936.917647002,0.0,True,WTSB2YR,0.36905339853240304,0.4,0.6,1.2,1.9964698170623738,3.0097915105444586,3.383534130962423
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,nh_asian,96,4219588.385952,0.020833333333333332,True,WTSB2YR,0.3,0.4,0.6736236455871584,1.1200092237432302,2.1,3.5443250784986287,4.0
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,nh_black,115,8904330.867151,0.034782608695652174,True,WTSB2YR,0.2,0.4,0.6235654830126496,1.2,2.327850786634153,3.481309462997645,4.407560182983863
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,nh_white,153,49537303.192168,0.0,True,WTSB2YR,0.4,0.5,0.9,1.6,2.3,3.6,3.9676671291548056
J,2017_2018,sm_pfos,LBXMFOS,all,40-59,other,31,3861590.402806,0.0,True,WTSB2YR,0.4224617744447865,0.5,1.0,1.2388533290886503,1.527222363258464,2.3912937313826914,3.1574261029043598
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,all,604,65270299.990158,0.011589403973509934,True,WTSB2YR,0.5,0.7,1.2243138077754192,2.4,3.5,5.7,6.733323985334844
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,hispanic,132,5912416.05807,0.007575757575757576,True,WTSB2YR,0.6,0.7,0.9,1.7,2.666786609349698,4.385022486798743,5.804915636919285
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,nh_asian,52,2758831.430326,0.0,True,WTSB2YR,0.5854370753001775,0.6288308508129232,1.2,1.9862569523559144,3.8794239037496023,5.138799743658687,6.075271250144505
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,nh_black,139,5692501.09179,0.014388489208633094,True,WTSB2YR,0.9,1.0684392967165341,1.6,3.0,5.2,7.152560466695589,7.9
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,nh_white,258,49221843.881625,0.015503875968992248,True,WTSB2YR,0.3647051258794654,0.7,1.2373138151755938,2.5,3.5,5.6,6.7
J,2017_2018,sm_pfos,LBXMFOS,all,60_plus,other,23,1684707.5283470002,0.0,True,WTSB2YR,0.36028180640186946,0.9327053518258259,1.6,2.351190672632976,2.6440755641639195,3.3949927444964425,4.022014335671963
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,all,1929,255112859.42795503,0.00829445308449974,True,WTSB2YR,0.3,0.4,0.7,1.2,2.3,3.5,4.5
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,hispanic,473,43385675.60306901,0.004228329809725159,True,WTSB2YR,0.3,0.3,0.5,0.9,1.5591276054165093,2.6,3.1635449859698923
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,nh_asian,257,14078894.902313,0.007782101167315175,True,WTSB2YR,0.3,0.3,0.6,1.1,2.095371184258945,3.7145702711220516,4.8
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,nh_black,430,28466012.012837,0.018604651162790697,True,WTSB2YR,0.2,0.3,0.5,1.0,2.1,3.8,5.6
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,nh_white,667,158252071.18738997,0.005997001499250375,True,WTSB2YR,0.3,0.5,0.8,1.5,2.6,3.612111708296178,4.6
J,2017_2018,sm_pfos,LBXMFOS,all,all_ages,other,102,10930205.722346,0.0,True,WTSB2YR,0.22207873863981534,0.4,0.6,1.1123444324230356,1.6,2.544563160907627,3.3873617063187584
J,2017_2018,sm_pfos,LBXMFOS,female,12-19,all,149,13672575.768884998,0.0,True,WTSB2YR,0.2,0.3,0.4,0.6,0.8,1.5965257354583042,2.103554850215636
J,2017_2018,sm_pfos,LBXMFOS,female,12-19,hispanic,46,3394580.382888,0.0,True,WTSB2YR,0.3,0.3,0.4,0.5,0.6,0.8,0.8367968644491354
J,2017_2018,sm_pfos,LBXMFOS,female,12-19,nh_asian,21,959415.7217029999,0.0,True,WTSB2YR,0.3,0.3,0.4,0.4,0.6,0.711571987745129,1.9980124812426465
J,2017_2018,sm_pfos,LBXMFOS,female,12-19,nh_black,31,1945695.0450260004,0.0,True,WTSB2YR,0.22581846188410293,0.3,0.3,0.47854550353277064,0.6,0.7,0.8
J,2017_2018,sm_pfos,LBXMFOS,female,12-19,nh_white,40,6651016.3133189995,0.0,True,WTSB2YR,0.2,0.2888360967292775,0.5,0.7,1.3267075999624545,2.134060699475831,3.7488618978273474
J,2017_2018,sm_pfos,LBXMFOS,female,20-39,all,270,41429468.845167994,0.003703703703703704,True,WTSB2YR,0.2,0.3,0.4,0.6,0.9,1.3,1.8849160878187854
J,2017_2018,sm_pfos,LBXMFOS,female,20-39,hispanic,70,8627863.364408001,0.0,True,WTSB2YR,0.2,0.2,0.3,0.5,0.7,1.1064149872100772,1.3
J,2017_2018,sm_pfos,LBXMFOS,female,20-39,nh_asian,35,2782905.938647,0.0,True,WTSB2YR,0.2,0.2,0.3,0.5934940054651212,0.9,1.3769419241267937,2.34191939321388
J,2017_2018,sm_pfos,LBXMFOS,female,20-39,nh_black,63,5377283.370973,0.015873015873015872,True,WTSB2YR,0.14494167632441296,0.2,0.3,0.5,0.7,1.1788064669601246,1.2
J,2017_2018,sm_pfos,LBXMFOS,female,20-39,nh_white,88,22078000.815822,0.0,True,WTSB2YR,0.3,0.3,0.5,0.8,1.1,1.6628214480434742,2.1
J,2017_2018,sm_pfos,LBXMFOS,female,40-59,all,258,40225380.206749,0.011627906976744186,True,WTSB2YR,0.2,0.4,0.5,0.9892827590033841,1.7,2.447703345461624,3.2979739516105018
J,2017_2018,sm_pfos,LBXMFOS,female,40-59,hispanic,69,6397241.000543,0.0,True,WTSB2YR,0.2606831653099339,0.4,0.5,0.8,1.1668922904627066,2.161188710956871,2.7
J,2017_2018,sm_pfos,LBXMFOS,female,40-59,nh_asian,51,2308280.3591380003,0.0196078431372549,True,WTSB2YR,0.2,0.3,0.5,0.8,1.3,2.8986281823804996,3.862380759590495
J,2017_2018,sm_pfos,LBXMFOS,female,40-59,nh_black,58,4874899.842144,0.034482758620689655,True,WTSB2YR,0.11902674389355389,0.2,0.5,0.8,1.3,2.879972646539303,3.433175054099838
J,2017_2018,sm_pfos,LBXMFOS,female,40-59,nh_white,64,24749298.453231,0.0,True,WTSB2YR,0.2,0.4,0.6,1.2655570379980843,1.9,2.4945840037267235,3.362364484646241
J,2017_2018,sm_pfos,LBXMFOS,female,60_plus,all,300,36555825.911218,0.006666666666666667,True,WTSB2YR,0.45534116377199896,0.7,1.1,2.0,2.9,5.093897207367407,6.540075813334005
J,2017_2018,sm_pfos,LBXMFOS,female,60_plus,hispanic,68,3168961.0467000003,0.0,True,WTSB2YR,0.6,0.7,0.9,1.3391783773550017,2.2206897744781573,4.543093583060404,5.6192714043689715
J,2017_2018,sm_pfos,LBXMFOS,female,60_plus,nh_asian,30,1525429.962293,0.0,True,WTSB2YR,0.5,0.6,1.1,1.6998838187313505,3.1636937244429797,4.99958083627791,5.275201448614566
J,2017_2018,sm_pfos,LBXMFOS,female,60_plus,nh_black,67,3254798.5220299996,0.0,True,WTSB2YR,1.0,1.1,1.5,2.455231731339527,5.2,7.183094804239559,7.499844343880906
J,2017_2018,sm_pfos,LBXMFOS,female,60_plus,nh_white,124,27600920.749739997,0.016129032258064516,True,WTSB2YR,0.34448081381350104,0.6,1.1,2.0,2.8,4.340061689539219,5.79247253703467
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,all,977,131883250.73201999,0.006141248720573183,True,WTSB2YR,0.2,0.3,0.5,0.9,1.8,2.8,3.8
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,hispanic,253,21588645.794538997,0.0,True,WTSB2YR,0.2,0.3,0.4,0.6,1.0,1.8540677013151317,2.647449019571194
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,nh_asian,137,7576031.981781,0.0072992700729927005,True,WTSB2YR,0.2,0.3,0.4,0.7,1.4,2.732534025327637,3.8986766555882286
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,nh_black,219,15452676.780172998,0.0136986301369863,True,WTSB2YR,0.2,0.3,0.4,0.7,1.4,3.4,5.282402762103385
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,nh_white,316,81079236.33211198,0.006329113924050633,True,WTSB2YR,0.3,0.4,0.6,1.1,2.0,3.0,3.9
J,2017_2018,sm_pfos,LBXMFOS,female,all_ages,other,52,6186659.843415,0.0,True,WTSB2YR,0.2919307627429444,0.3350668848649148,0.6,0.8,1.3,2.4454493449946195,3.2193720705119326
J,2017_2018,sm_pfos,LBXMFOS,male,12-19,all,164,15296613.12249,0.0,True,WTSB2YR,0.3548404723310719,0.4,0.6,0.8,1.1,1.7252046362206175,2.0
J,2017_2018,sm_pfos,LBXMFOS,male,12-19,hispanic,47,3821088.1412369995,0.0,True,WTSB2YR,0.4,0.4,0.5,0.7,1.1,1.6242354808698996,2.1261779814990334
J,2017_2018,sm_pfos,LBXMFOS,male,12-19,nh_black,32,1903175.318733,0.0,True,WTSB2YR,0.3,0.3,0.5,0.6,0.9952443695309542,2.0,2.3096006220220544
J,2017_2018,sm_pfos,LBXMFOS,male,12-19,nh_white,53,8396001.468428,0.0,True,WTSB2YR,0.39353565419781505,0.4,0.7,0.9,1.2,1.770315421432683,2.0
J,2017_2018,sm_pfos,LBXMFOS,male,20-39,all,229,40232151.93553001,0.008733624454148471,True,WTSB2YR,0.4,0.5,0.9,1.4,2.1,3.0,3.4
J,2017_2018,sm_pfos,LBXMFOS,male,20-39,hispanic,60,8940790.738818998,0.016666666666666666,True,WTSB2YR,0.3,0.3880781075745075,0.8,1.04631630120523,1.7,2.2837731460781616,2.538615642948927
J,2017_2018,sm_pfos,LBXMFOS,male,20-39,nh_asian,34,2768442.421003,0.0,True,WTSB2YR,0.40721060391526565,0.6,0.8468852959957378,1.4,2.098008065143953,3.2,5.256776487791379
J,2017_2018,sm_pfos,LBXMFOS,male,20-39,nh_black,50,4643026.319164,0.02,True,WTSB2YR,0.22472877089835092,0.36153057337169825,0.9,1.4,1.8,2.6,3.221609049392104
J,2017_2018,sm_pfos,LBXMFOS,male,20-39,nh_white,75,22367905.516028002,0.0,True,WTSB2YR,0.5012147611453235,0.7887343580122476,1.0,1.5,2.2,3.2573422154550378,3.5224772492344454
J,2017_2018,sm_pfos,LBXMFOS,male,40-59,all,255,38986369.558975,0.011764705882352941,True,WTSB2YR,0.8,0.9,1.3,1.8,3.0354092953862195,3.6725407575487763,4.502230389418174
J,2017_2018,sm_pfos,LBXMFOS,male,40-59,hispanic,49,6291695.917103999,0.0,True,WTSB2YR,0.49712352156917783,0.7391089489094522,1.2,1.8,2.785549170751734,3.315941990893762,5.174462893469485
J,2017_2018,sm_pfos,LBXMFOS,male,40-59,nh_asian,45,1911308.0268140002,0.022222222222222223,True,WTSB2YR,0.6,0.6766186858204127,1.1,1.7,2.9416723476734816,3.9638632526443778,5.9047843155968
J,2017_2018,sm_pfos,LBXMFOS,male,40-59,nh_black,57,4029431.025007,0.03508771929824561,True,WTSB2YR,0.6141300064698904,0.8,1.0987078065221576,1.8,2.6,4.1,4.804928691843747
J,2017_2018,sm_pfos,LBXMFOS,male,40-59,nh_white,89,24788004.738937,0.0,True,WTSB2YR,0.8,0.9,1.3,1.8,3.110404534040155,3.7105264152853685,4.4648792970797055
J,2017_2018,sm_pfos,LBXMFOS,male,60_plus,all,304,28714474.078939997,0.01644736842105263,True,WTSB2YR,0.5,1.0,1.9,3.0,4.4,6.147709807754924,7.09235021652758
J,2017_2018,sm_pfos,LBXMFOS,male,60_plus,hispanic,64,2743455.01137,0.015625,True,WTSB2YR,0.6,0.7,1.1648780509668146,1.8201385022741705,2.9382023805284185,4.2,5.882292061888436
J,2017_2018,sm_pfos,LBXMFOS,male,60_plus,nh_asian,22,1233401.4680330001,0.0,True,WTSB2YR,0.6400860265270197,0.7,1.2,2.522595363034575,4.676979626539145,5.761786503999444,6.36655564562553
J,2017_2018,sm_pfos,LBXMFOS,male,60_plus,nh_black,72,2437702.56976,0.027777777777777776,True,WTSB2YR,0.741817627146604,0.9487215839374136,1.9,3.2,5.347721076106065,7.07468065125266,8.447792579185325
J,2017_2018,sm_pfos,LBXMFOS,male,60_plus,nh_white,134,21620923.131885,0.014925373134328358,True,WTSB2YR,0.4967915495391983,1.0,2.1,3.1,4.458755511831739,6.119768666157636,7.076424002052423
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,all,952,123229608.695935,0.01050420168067227,True,WTSB2YR,0.4,0.635587242448108,1.0,1.7,2.892118346855399,3.9,5.1686195966695285
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,hispanic,220,21797029.808530003,0.00909090909090909,True,WTSB2YR,0.3,0.4579975887868242,0.8,1.2,2.0,3.0,3.312667101505967
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,nh_asian,120,6502862.920532,0.008333333333333333,True,WTSB2YR,0.5,0.6,0.9,1.5,2.677841891576681,4.466842867727055,5.873243456161857
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,nh_black,211,13013335.232664,0.023696682464454975,True,WTSB2YR,0.3,0.5,0.9,1.6,2.5030054320541653,4.098780241210356,5.6
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,nh_white,351,77172834.85527799,0.005698005698005698,True,WTSB2YR,0.6,0.8,1.2,1.9,3.135112456458394,4.310273375462165,5.4
J,2017_2018,sm_pfos,LBXMFOS,male,all_ages,other,50,4743545.878931,0.0,True,WTSB2YR,0.27436489609439685,0.5,1.0,1.5,2.2966886918031424,2.824540352552135,3.969482421194874
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,all,521,33819853.98283,0.0,True,WTSBAPRP,0.5,0.6,0.7,1.0,1.4,2.0,2.3132514453315274
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,hispanic,139,8229425.930505999,0.0,True,WTSBAPRP,0.5,0.5,0.7,0.9,1.3,1.7,1.9799216936150246
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,nh_asian,55,1740809.6824250002,0.0,True,WTSBAPRP,0.6,0.6606619534924412,0.8,1.1,1.619739364954218,2.3225704899097463,3.8805486021850077
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,nh_black,128,4688403.523794,0.0,True,WTSBAPRP,0.4,0.5,0.6,0.8,1.2,1.6,1.7
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,nh_white,159,17339836.734169997,0.0,True,WTSBAPRP,0.5,0.6,0.8,1.0916592176476982,1.6,2.2,2.9
P,2017_2020,n_pfoa,LBXNFOA,all,12-19,other,40,1821378.111935,0.0,True,WTSBAPRP,0.5,0.5327257470292524,0.8,1.0,1.3,1.9,1.9
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,all,769,86628047.652376,0.007802340702210663,True,WTSBAPRP,0.4,0.5,0.7,1.2,1.7,2.3,2.8
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,hispanic,197,18213063.838244002,0.005076142131979695,True,WTSBAPRP,0.3,0.4,0.6,1.1,1.5,2.0,2.4
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,nh_asian,97,6305735.191515001,0.010309278350515464,True,WTSBAPRP,0.4,0.4602435580627604,0.6961312081333835,1.2,1.9,5.469613179746288,6.92180223619863
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,nh_black,206,11280972.031344999,0.019417475728155338,True,WTSBAPRP,0.2,0.3,0.5,0.9,1.4,2.0,2.554547445897929
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,nh_white,226,46117828.980895,0.0,True,WTSBAPRP,0.5,0.6,0.8,1.2,1.8,2.4,2.7298599368603447
P,2017_2020,n_pfoa,LBXNFOA,all,20-39,other,43,4710447.610377001,0.0,True,WTSBAPRP,0.36867550958550815,0.5,0.6,0.9358349482004579,1.4619369016841997,1.6,2.6615911416517406
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,all,852,82164387.058604,0.0035211267605633804,True,WTSBAPRP,0.5,0.6,0.9,1.3,2.0,3.0,3.6
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,hispanic,191,13726984.912663002,0.005235602094240838,True,WTSBAPRP,0.4,0.5,0.8,1.1,1.6,2.3,2.8986394056353197
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,nh_asian,141,5004632.088942001,0.0,True,WTSBAPRP,0.5888968490602035,0.8,1.1,1.5,2.3,3.1578757402839535,4.848052773741355
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,nh_black,215,9614857.41803,0.009302325581395349,True,WTSBAPRP,0.3,0.5,0.7,1.1,1.7,2.5,2.9
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,nh_white,263,50844527.524909005,0.0,True,WTSBAPRP,0.6,0.7,0.9610038089045789,1.4,2.3,3.18305968784263,3.6684927246866144
P,2017_2020,n_pfoa,LBXNFOA,all,40-59,other,42,2973385.11406,0.0,True,WTSBAPRP,0.5,0.6,0.9,1.1,1.5,2.525949908751577,3.293780548120824
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,all,930,71657058.321361,0.005376344086021506,True,WTSBAPRP,0.5,0.8,1.2,1.8,2.5,3.4,4.3
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,hispanic,188,6464776.9978289995,0.005319148936170213,True,WTSBAPRP,0.5,0.7,0.9,1.5,2.0,2.6803354334722655,3.2221203077100817
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,nh_asian,69,3266071.129314,0.0,True,WTSBAPRP,0.9,1.199245478109304,1.7,2.4,3.5,4.867817929531258,6.420264206870057
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,nh_black,238,6726702.923036,0.008403361344537815,True,WTSBAPRP,0.5,0.7,1.1,1.6,2.3,3.3077323560412695,4.545236321235213
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,nh_white,400,53016023.858155996,0.0025,True,WTSBAPRP,0.5,0.9,1.3,1.9,2.6,3.429883298693163,4.24479739510379
P,2017_2020,n_pfoa,LBXNFOA,all,60_plus,other,35,2183483.413026,0.02857142857142857,True,WTSBAPRP,0.323093546961195,0.4,0.719934919195118,0.9399024789752278,1.8597134328907032,2.4931750875499445,3.010791407305121
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,all,3072,274269347.015171,0.004557291666666667,True,WTSBAPRP,0.4,0.6,0.9,1.3,2.0,2.9,3.5
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,hispanic,715,46634251.679242,0.004195804195804196,True,WTSBAPRP,0.4,0.5,0.7,1.1,1.6,2.2,2.6
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,nh_asian,362,16317248.092195999,0.0027624309392265192,True,WTSBAPRP,0.4,0.6,0.9,1.5,2.5,4.162085135450142,5.994670347691891
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,nh_black,787,32310935.896205,0.010165184243964422,True,WTSBAPRP,0.3,0.4,0.7,1.1,1.6,2.4,3.085988439739166
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,nh_white,1048,167318217.09813002,0.0009541984732824427,True,WTSBAPRP,0.5,0.6,0.9,1.5,2.1,3.0,3.6
P,2017_2020,n_pfoa,LBXNFOA,all,all_ages,other,160,11688694.249398,0.00625,True,WTSBAPRP,0.4,0.5,0.6,1.0,1.5,2.08772473189216,2.8
P,2017_2020,n_pfoa,LBXNFOA,female,12-19,all,250,16521123.015159,0.0,True,WTSBAPRP,0.4,0.5,0.7,0.9,1.4,2.0,2.472474042674243
P,2017_2020,n_pfoa,LBXNFOA,female,12-19,hispanic,70,4025888.9781030007,0.0,True,WTSBAPRP,0.4,0.5,0.6,0.7,1.2,1.4,1.592979119485201
P,2017_2020,n_pfoa,LBXNFOA,female,12-19,nh_asian,27,932343.8352839999,0.0,True,WTSBAPRP,0.5966617520070414,0.6,0.7,0.9061351050154588,1.3,2.099260051526413,3.720650653361081
P,2017_2020,n_pfoa,LBXNFOA,female,12-19,nh_black,61,2313837.0629879995,0.0,True,WTSBAPRP,0.4,0.4,0.5,0.6495928719226498,0.9043764211111512,1.2,1.4352487485837992
P,2017_2020,n_pfoa,LBXNFOA,female,12-19,nh_white,74,8265948.376856001,0.0,True,WTSBAPRP,0.4,0.5,0.8,1.0,1.7,2.3,2.8112839539243177
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,all,433,43540906.743569,0.006928406466512702,True,WTSBAPRP,0.3,0.4,0.6,0.8,1.4,2.1,2.5
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,hispanic,109,8934060.931008002,0.0,True,WTSBAPRP,0.3,0.4,0.5,0.7,1.2555983462715121,1.7467024346410993,2.3795115993736937
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,nh_asian,53,3162433.7978529995,0.018867924528301886,True,WTSBAPRP,0.3,0.4,0.5,0.9,1.6438891085610592,3.306684404123015,6.214233887784955
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,nh_black,119,6053083.494093001,0.01680672268907563,True,WTSBAPRP,0.2,0.2,0.4,0.7,1.0,1.4932000031739883,1.9923651913902316
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,nh_white,127,23002260.700108007,0.0,True,WTSBAPRP,0.4,0.5,0.6,0.9,1.6,2.324799738766348,2.4176522204772573
P,2017_2020,n_pfoa,LBXNFOA,female,20-39,other,25,2389067.8205069997,0.0,True,WTSBAPRP,0.3,0.37203076691252596,0.5,0.6,0.968731339399615,1.587117399481482,2.4805677148430223
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,all,428,42131179.999914,0.002336448598130841,True,WTSBAPRP,0.4,0.5,0.8,1.1,1.9,3.001773495642994,3.6
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,hispanic,106,6893570.956683001,0.009433962264150943,True,WTSBAPRP,0.37271321970779253,0.4,0.7,1.0,1.4,1.8857251135068784,2.474214792240977
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,nh_asian,80,2774576.4109070003,0.0,True,WTSBAPRP,0.46706447427975,0.6,0.9,1.4,2.1,2.7692676722087852,3.977186858143472
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,nh_black,112,5238656.451188,0.0,True,WTSBAPRP,0.4,0.48691998962898075,0.6,1.0,1.7,2.358282768011968,3.224355456061977
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,nh_white,110,25753359.230137996,0.0,True,WTSBAPRP,0.5,0.6,0.8,1.2,2.4,3.440287417834481,3.7
P,2017_2020,n_pfoa,LBXNFOA,female,40-59,other,20,1471016.9509979999,0.0,True,WTSBAPRP,0.47110659359305906,0.599319793559863,0.7,1.2,1.3916484440606058,1.7027908413881216,2.185870702498074
P,2017_2020,n_pfoa,LBXNFOA,female,60_plus,all,455,39068588.233408004,0.002197802197802198,True,WTSBAPRP,0.5,0.8,1.117067777086355,1.7775796970367763,2.511399063696864,3.5,4.4
P,2017_2020,n_pfoa,LBXNFOA,female,60_plus,hispanic,94,3577278.010209,0.0,True,WTSBAPRP,0.6,0.7,0.908706493510305,1.5,1.850727256651266,2.504770096850574,3.291893523405164
P,2017_2020,n_pfoa,LBXNFOA,female,60_plus,nh_asian,42,1785050.6640909999,0.0,True,WTSBAPRP,0.9,1.3,1.7,2.3,3.1616752098453595,4.3415936767277525,5.648565699955555
P,2017_2020,n_pfoa,LBXNFOA,female,60_plus,nh_black,115,3879848.1625069994,0.0,True,WTSBAPRP,0.5,0.7,1.1,1.5711547221595519,2.3,3.4353992497241226,4.376113367976406
P,2017_2020,n_pfoa,LBXNFOA,female,60_plus,nh_white,190,28738091.616626,0.0,True,WTSBAPRP,0.4,0.8744408199743265,1.3,1.8,2.7,3.7,4.455426895548016
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,all,1566,141261797.99205,0.0031928480204342275,True,WTSBAPRP,0.4,0.5,0.7,1.2,1.9,2.9,3.554795149158707
P,2017_2020,n_pfoa,LBXNFOA,female,all_ages,hispanic,379,23430798.876003,0.002638522427440633,True,WTSBAPRP,0.3921548216264618,0.4,0.6,0.9,1.4,1.8103573999879352,2.523587380665916
